assembly_id	label	label_source	taxid	num_SCG_hits	uniq_SCG_hits	perc_comp	perc_redund	num_SCG_hits_after_len_filt	in_final_tree	NCBI_domain	NCBI_phylum	NCBI_class	NCBI_order	NCBI_family	NCBI_genus	NCBI_species
GCF_000012805.1	GCF_000012805.1_Bacteria_Pseudomonadota_Gammaproteobacteria_Nitrosococcus_oceani_ATCC_19707_JCM30415_Type_strain	NCBI	323261	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Gammaproteobacteria	Chromatiales	Chromatiaceae	Nitrosococcus	Nitrosococcus oceani
GCF_000012825.1	GCF_000012825.1_Bacteria_Bacteroidota_Bacteroidia_Phocaeicola_vulgatus_ATCC_8482	NCBI	435590	14	14	87.50	0.00	14	Yes	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola vulgatus
GCF_000012845.1	GCF_000012845.1_Bacteria_Bacteroidota_Bacteroidia_Parabacteroides_distasonis_ATCC_8503	NCBI	435591	14	14	87.50	0.00	14	Yes	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides distasonis
GCF_000012865.1	GCF_000012865.1_Bacteria_Bacillota_Clostridia_Carboxydothermus_hydrogenoformans_Z-2901	NCBI	246194	14	14	87.50	0.00	14	Yes	Bacteria	Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Carboxydothermus	Carboxydothermus hydrogenoformans
GCF_000012885.1	GCF_000012885.1_Bacteria_Thermodesulfobacteriota_Desulfuromonadia_Syntrophotalea_carbinolica_DSM_2380	NCBI	338963	14	14	87.50	0.00	14	Yes	Bacteria	Thermodesulfobacteriota	Desulfuromonadia	Desulfuromonadales	Syntrophotaleaceae	Syntrophotalea	Syntrophotalea carbinolica
GCF_000012925.1	GCF_000012925.1_Bacteria_Thermodesulfobacteriota_Desulfuromonadia_Geobacter_metallireducens_GS-15	NCBI	269799	14	14	87.50	0.00	14	Yes	Bacteria	Thermodesulfobacteriota	Desulfuromonadia	Geobacterales	Geobacteraceae	Geobacter	Geobacter metallireducens
GCF_000012965.1	GCF_000012965.1_Bacteria_Campylobacterota_Epsilonproteobacteria_Sulfurimonas_denitrificans_DSM_1251	NCBI	326298	14	14	87.50	0.00	13	Yes	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Thiovulaceae	Sulfurimonas	Sulfurimonas denitrificans
GCF_000012985.1	GCF_000012985.1_Bacteria_Pseudomonadota_Gammaproteobacteria_Hahella_chejuensis_KCTC_2396	NCBI	349521	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Hahellaceae	Hahella	Hahella chejuensis
GCF_000013005.1	GCF_000013005.1_Bacteria_Pseudomonadota_Alphaproteobacteria_Erythrobacter_litoralis_HTCC2594	NCBI	314225	14	14	87.50	0.00	13	Yes	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Erythrobacter	Erythrobacter litoralis
GCF_000013025.1	GCF_000013025.1_Bacteria_Pseudomonadota_Alphaproteobacteria_Hyphomonas_neptunium_ATCC_15444	NCBI	228405	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomonadales	Hyphomonadaceae	Hyphomonas	Hyphomonas neptunium
GCF_000013125.1	GCF_000013125.1_Bacteria_Pseudomonadota_Alphaproteobacteria_Anaplasma_phagocytophilum_HZ	NCBI	212042	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Anaplasma	Anaplasma phagocytophilum
GCF_000013145.1	GCF_000013145.1_Bacteria_Pseudomonadota_Alphaproteobacteria_Ehrlichia_chaffeensis_Arkansas	NCBI	205920	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Ehrlichia	Ehrlichia chaffeensis
GCF_000013165.1	GCF_000013165.1_Bacteria_Pseudomonadota_Alphaproteobacteria_Neorickettsia_sennetsu_Miyayama	NCBI	222891	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Neorickettsia	Neorickettsia sennetsu
GCF_000013285.1	GCF_000013285.1_Bacteria_Bacillota_Clostridia_Clostridium_perfringens_ATCC_13124	NCBI	195103	14	14	87.50	0.00	14	Yes	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium perfringens
GCF_000013325.1	GCF_000013325.1_Bacteria_Pseudomonadota_Alphaproteobacteria_Novosphingobium_aromaticivorans_DSM_12444	NCBI	279238	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium aromaticivorans
GCF_000013345.1	GCF_000013345.1_Bacteria_Actinomycetota_Actinomycetes_Frankia_casuarinae_CcI3	NCBI	106370	14	14	87.50	0.00	12	Yes	Bacteria	Actinomycetota	Actinomycetes	Frankiales	Frankiaceae	Frankia	Frankia casuarinae
GCF_000013365.1	GCF_000013365.1_Bacteria_Pseudomonadota_Alphaproteobacteria_Rhodopseudomonas_palustris_HaA2	NCBI	316058	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Rhodopseudomonas	Rhodopseudomonas palustris
GCF_000013405.1	GCF_000013405.1_Bacteria_Thermodesulfobacteriota_Syntrophia_Syntrophus_aciditrophicus_SB	NCBI	56780	14	14	87.50	0.00	14	Yes	Bacteria	Thermodesulfobacteriota	Syntrophia	Syntrophales	Syntrophaceae	Syntrophus	Syntrophus aciditrophicus
GCF_000013445.1	GCF_000013445.1_Archaea_Euryarchaeota_Methanomicrobia_Methanospirillum_hungatei_JF-1	NCBI	323259	15	15	93.75	0.00	9	Yes	Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanospirillaceae	Methanospirillum	Methanospirillum hungatei
GCF_000013605.1	GCF_000013605.1_Bacteria_Pseudomonadota_Betaproteobacteria_Rhodoferax_ferrireducens_DSM_15236	NCBI	338969	14	14	87.50	0.00	13	Yes	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Rhodoferax	Rhodoferax ferrireducens
GCF_000013645.1	GCF_000013645.1_Bacteria_Pseudomonadota_Betaproteobacteria_Paraburkholderia_xenovorans_LB400	NCBI	266265	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Paraburkholderia	Paraburkholderia xenovorans
GCF_000013665.1	GCF_000013665.1_Bacteria_Pseudomonadota_Gammaproteobacteria_Saccharophagus_degradans_2-40	NCBI	203122	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Saccharophagus	Saccharophagus degradans
GCF_000013725.1	GCF_000013725.1_Archaea_Euryarchaeota_Methanomicrobia_Methanococcoides_burtonii_DSM_6242	NCBI	259564	15	15	93.75	0.00	8	Yes	Archaea	Euryarchaeota	Methanomicrobia	Methanosarcinales	Methanosarcinaceae	Methanococcoides	Methanococcoides burtonii
GCF_000013765.1	GCF_000013765.1_Bacteria_Pseudomonadota_Gammaproteobacteria_Shewanella_denitrificans_OS217	NCBI	318161	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella denitrificans
GCF_000013885.1	GCF_000013885.1_Bacteria_Pseudomonadota_Alphaproteobacteria_Nitrobacter_hamburgensis_X14	NCBI	323097	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Nitrobacteraceae	Nitrobacter	Nitrobacter hamburgensis
GCF_000013985.1	GCF_000013985.1_Bacteria_Pseudomonadota_Alphaproteobacteria_Sphingopyxis_alaskensis_RB2256	NCBI	317655	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	Sphingopyxis alaskensis
GCF_000014025.1	GCF_000014025.1_Bacteria_Campylobacterota_Epsilonproteobacteria_Aliarcobacter_butzleri_RM4018	NCBI	367737	14	14	87.50	0.00	13	Yes	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Arcobacteraceae	Aliarcobacter	Aliarcobacter butzleri
GCF_000014045.1	GCF_000014045.1_Bacteria_Pseudomonadota_Alphaproteobacteria_Roseobacter_denitrificans_OCh_114	NCBI	375451	14	14	87.50	0.00	13	Yes	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Roseobacter	Roseobacter denitrificans
GCF_000014125.1	GCF_000014125.1_Bacteria_Bacillota_Clostridia_Clostridium_novyi_NT	NCBI	386415	14	14	87.50	0.00	14	Yes	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium novyi
GCF_000014145.1	GCF_000014145.1_Bacteria_Bacteroidota_Cytophagia_Cytophaga_hutchinsonii_ATCC_33406	NCBI	269798	14	14	87.50	0.00	13	Yes	Bacteria	Bacteroidota	Cytophagia	Cytophagales	Cytophagaceae	Cytophaga	Cytophaga hutchinsonii
GCF_000014185.1	GCF_000014185.1_Bacteria_Actinomycetota_Rubrobacteria_Rubrobacter_xylanophilus_DSM_9941	NCBI	266117	13	13	81.25	0.00	13	Yes	Bacteria	Actinomycetota	Rubrobacteria	Rubrobacterales	Rubrobacteraceae	Rubrobacter	Rubrobacter xylanophilus
GCF_000014285.2	GCF_000014285.2_Bacteria_Pseudomonadota_Alphaproteobacteria_Granulibacter_bethesdensis_CGDNIH1	NCBI	391165	13	13	81.25	0.00	13	Yes	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Granulibacter	Granulibacter bethesdensis
GCF_000014345.1	GCF_000014345.1_Bacteria_Pseudomonadota_Alphaproteobacteria_Rickettsia_canadensis_McKiel	NCBI	293613	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia	Rickettsia canadensis
GCF_000014385.1	GCF_000014385.1_Bacteria_Bacillota_Bacilli_Oenococcus_oeni_PSU-1	NCBI	203123	14	14	87.50	0.00	14	Yes	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Oenococcus	Oenococcus oeni
GCF_000014425.1	GCF_000014425.1_Bacteria_Bacillota_Bacilli_Lactobacillus_gasseri_ATCC_33323	NCBI	324831	14	14	87.50	0.00	13	Yes	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus gasseri
GCF_000014445.1	GCF_000014445.1_Bacteria_Bacillota_Bacilli_Leuconostoc_mesenteroides_ATCC_8293	NCBI	203120	14	14	87.50	0.00	14	Yes	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc mesenteroides
GCF_000014465.1	GCF_000014465.1_Bacteria_Bacillota_Bacilli_Levilactobacillus_brevis_ATCC_367	NCBI	387344	14	14	87.50	0.00	14	Yes	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Levilactobacillus	Levilactobacillus brevis
GCF_000014505.1	GCF_000014505.1_Bacteria_Bacillota_Bacilli_Pediococcus_pentosaceus_ATCC_25745	NCBI	278197	14	14	87.50	0.00	14	Yes	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus	Pediococcus pentosaceus
GCF_000014565.1	GCF_000014565.1_Bacteria_Actinomycetota_Actinomycetes_Rhodococcus_jostii_RHA1	NCBI	101510	14	14	87.50	0.00	14	Yes	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Rhodococcus	Rhodococcus jostii
GCF_000014705.1	GCF_000014705.1_Bacteria_Pseudomonadota_Gammaproteobacteria_Shewanella_frigidimarina_NCIMB_400	NCBI	318167	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella frigidimarina
GCF_000014725.1	GCF_000014725.1_Bacteria_Bacillota_Clostridia_Syntrophomonas_wolfei_Goettingen	NCBI	335541	14	14	87.50	0.00	14	Yes	Bacteria	Bacillota	Clostridia	Eubacteriales	Syntrophomonadaceae	Syntrophomonas	Syntrophomonas wolfei
GCF_000014745.1	GCF_000014745.1_Bacteria_Pseudomonadota_Alphaproteobacteria_Maricaulis_maris_MCS10	NCBI	394221	14	14	87.50	0.00	13	Yes	Bacteria	Pseudomonadota	Alphaproteobacteria	Maricaulales	Maricaulaceae	Maricaulis	Maricaulis maris
GCF_000014765.1	GCF_000014765.1_Bacteria_Pseudomonadota_Betaproteobacteria_Nitrosomonas_eutropha_C91	NCBI	335283	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Nitrosomonas	Nitrosomonas eutropha
GCF_000014785.1	GCF_000014785.1_Bacteria_Pseudomonadota_Gammaproteobacteria_Alkalilimnicola_ehrlichii_MLHE-1	NCBI	187272	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Alkalilimnicola	Alkalilimnicola ehrlichii
GCF_000014865.1	GCF_000014865.1_Bacteria_Pseudomonadota_Alphaproteobacteria_Magnetococcus_marinus_MC-1	NCBI	156889	13	13	81.25	0.00	13	Yes	Bacteria	Pseudomonadota	Alphaproteobacteria	Magnetococcales	Magnetococcaceae	Magnetococcus	Magnetococcus marinus
GCF_000014885.1	GCF_000014885.1_Bacteria_Pseudomonadota_Gammaproteobacteria_Shewanella_piezotolerans_WP3	NCBI	225849	13	13	81.25	0.00	13	Yes	Bacteria	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella piezotolerans
GCF_000014925.1	GCF_000014925.1_Bacteria_Actinomycetota_Actinomycetes_Paenarthrobacter_aurescens_TC1_ATCC_BAA-1386	NCBI	290340	14	14	87.50	0.00	14	Yes	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Micrococcaceae	Paenarthrobacter	Paenarthrobacter aurescens
GCF_000014965.1	GCF_000014965.1_Bacteria_Thermodesulfobacteriota_Syntrophobacteria_Syntrophobacter_fumaroxidans_MPOB	NCBI	335543	14	14	87.50	0.00	14	Yes	Bacteria	Thermodesulfobacteriota	Syntrophobacteria	Syntrophobacterales	Syntrophobacteraceae	Syntrophobacter	Syntrophobacter fumaroxidans
GCF_000015025.1	GCF_000015025.1_Bacteria_Actinomycetota_Actinomycetes_Acidothermus_cellulolyticus_11B_ATCC_43068	NCBI	351607	12	12	75.00	0.00	12	Yes	Bacteria	Actinomycetota	Actinomycetes	Acidothermales	Acidothermaceae	Acidothermus	Acidothermus cellulolyticus
GCF_000015045.1	GCF_000015045.1_Bacteria_Thermodesulfobacteriota_Desulfuromonadia_Pelobacter_propionicus_DSM_2379	NCBI	338966	14	14	87.50	0.00	14	Yes	Bacteria	Thermodesulfobacteriota	Desulfuromonadia	Desulfuromonadales	Desulfuromonadaceae	Pelobacter	Pelobacter propionicus
GCF_000015125.1	GCF_000015125.1_Bacteria_Chlorobiota_Chlorobiia_Chlorobium_phaeobacteroides_DSM_266	NCBI	290317	13	13	81.25	0.00	13	Yes	Bacteria	Chlorobiota	Chlorobiia	Chlorobiales	Chlorobiaceae	Chlorobium	Chlorobium phaeobacteroides
GCF_000015145.1	GCF_000015145.1_Archaea_Thermoproteota_Thermoprotei_Hyperthermus_butylicus_DSM_5456	NCBI	415426	15	15	93.75	0.00	9	Yes	Archaea	Thermoproteota	Thermoprotei	Desulfurococcales	Pyrodictiaceae	Hyperthermus	Hyperthermus butylicus
GCF_000015245.1	GCF_000015245.1_Bacteria_Pseudomonadota_Gammaproteobacteria_Shewanella_amazonensis_SB2B	NCBI	326297	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella amazonensis
GCF_000015285.1	GCF_000015285.1_Bacteria_Pseudomonadota_Gammaproteobacteria_Psychromonas_ingrahamii_37	NCBI	357804	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Psychromonadaceae	Psychromonas	Psychromonas ingrahamii
GCF_000015305.1	GCF_000015305.1_Bacteria_Actinomycetota_Actinomycetes_Mycolicibacterium_vanbaalenii_PYR-1	NCBI	350058	14	14	87.50	0.00	13	Yes	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycolicibacterium	Mycolicibacterium vanbaalenii
GCF_000015345.1	GCF_000015345.1_Bacteria_Pseudomonadota_Gammaproteobacteria_Dichelobacter_nodosus_VCS1703A	NCBI	246195	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Gammaproteobacteria	Cardiobacteriales	Cardiobacteriaceae	Dichelobacter	Dichelobacter nodosus
GCF_000015445.1	GCF_000015445.1_Bacteria_Pseudomonadota_Alphaproteobacteria_Bartonella_bacilliformis_KC583_ATCC_35685	NCBI	360095	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Bartonellaceae	Bartonella	Bartonella bacilliformis
GCF_000015505.1	GCF_000015505.1_Bacteria_Pseudomonadota_Betaproteobacteria_Polaromonas_naphthalenivorans_CJ2	NCBI	365044	14	14	87.50	0.00	13	Yes	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Polaromonas	Polaromonas naphthalenivorans
GCF_000015565.1	GCF_000015565.1_Bacteria_Pseudomonadota_Betaproteobacteria_Verminephrobacter_eiseniae_EF01-2	NCBI	391735	14	14	87.50	0.00	13	Yes	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Verminephrobacter	Verminephrobacter eiseniae
GCF_000015585.1	GCF_000015585.1_Bacteria_Pseudomonadota_Gammaproteobacteria_Halorhodospira_halophila_SL1	NCBI	349124	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Halorhodospira	Halorhodospira halophila
GCF_000015645.1	GCF_000015645.1_Bacteria_Cyanobacteriota_Cyanophyceae_Prochlorococcus_marinus_AS9601	NCBI	146891	14	14	87.50	0.00	14	Yes	Bacteria	Cyanobacteriota	Cyanophyceae	Synechococcales	Prochlorococcaceae	Prochlorococcus	Prochlorococcus marinus
GCF_000015665.1	GCF_000015665.1_Bacteria_Cyanobacteriota_Cyanophyceae_Prochlorococcus_marinus_MIT_9515	NCBI	167542	14	14	87.50	0.00	14	Yes	Bacteria	Cyanobacteriota	Cyanophyceae	Synechococcales	Prochlorococcaceae	Prochlorococcus	Prochlorococcus marinus
GCF_000015725.1	GCF_000015725.1_Bacteria_Pseudomonadota_Betaproteobacteria_Methylibium_petroleiphilum_PM1	NCBI	420662	14	14	87.50	0.00	13	Yes	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Sphaerotilaceae	Methylibium	Methylibium petroleiphilum
GCF_000015745.1	GCF_000015745.1_Bacteria_Bacillota_Bacilli_Geobacillus_thermodenitrificans_NG80-2	NCBI	420246	14	14	87.50	0.00	14	Yes	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Geobacillus	Geobacillus thermodenitrificans
GCF_000015765.1	GCF_000015765.1_Archaea_Euryarchaeota_Methanomicrobia_Methanocorpusculum_labreanum_Z	NCBI	410358	15	15	93.75	0.00	11	Yes	Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanocorpusculaceae	Methanocorpusculum	Methanocorpusculum labreanum
GCF_000015825.1	GCF_000015825.1_Archaea_Euryarchaeota_Methanomicrobia_Methanoculleus_marisnigri_JR1	NCBI	368407	15	15	93.75	0.00	9	Yes	Archaea	Euryarchaeota	Methanomicrobia	Methanomicrobiales	Methanomicrobiaceae	Methanoculleus	Methanoculleus marisnigri
GCF_000015865.1	GCF_000015865.1_Bacteria_Bacillota_Clostridia_Acetivibrio_thermocellus_ATCC_27405	NCBI	203119	14	14	87.50	0.00	14	Yes	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Acetivibrio	Acetivibrio thermocellus
GCF_000016065.1	GCF_000016065.1_Bacteria_Pseudomonadota_Gammaproteobacteria_Shewanella_loihica_PV-4	NCBI	323850	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella loihica
GCF_000016165.1	GCF_000016165.1_Bacteria_Bacillota_Clostridia_Desulforamulus_reducens_MI-1	NCBI	349161	14	14	87.50	0.00	14	Yes	Bacteria	Bacillota	Clostridia	Eubacteriales	Peptococcaceae	Desulforamulus	Desulforamulus reducens
GCF_000016185.1	GCF_000016185.1_Bacteria_Pseudomonadota_Alphaproteobacteria_Rhodospirillum_centenum_SW_ATCC_51521	NCBI	414684	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Rhodospirillum	Rhodospirillum centenum
GCF_000016285.1	GCF_000016285.1_Bacteria_Pseudomonadota_Alphaproteobacteria_Allorhizobium_ampelinum_S4	NCBI	311402	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Allorhizobium	Allorhizobium ampelinum
GCF_000016345.1	GCF_000016345.1_Bacteria_Pseudomonadota_Betaproteobacteria_Polynucleobacter_asymbioticus_QLW-P1DMWA-1	NCBI	312153	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Polynucleobacter	Polynucleobacter asymbioticus
GCF_000016425.1	GCF_000016425.1_Bacteria_Actinomycetota_Actinomycetes_Salinispora_tropica_CNB-440	NCBI	369723	14	14	87.50	0.00	12	Yes	Bacteria	Actinomycetota	Actinomycetes	Micromonosporales	Micromonosporaceae	Salinispora	Salinispora tropica
GCF_000016505.1	GCF_000016505.1_Bacteria_Bacillota_Clostridia_Clostridium_kluyveri_DSM_555	NCBI	431943	14	14	87.50	0.00	14	Yes	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium kluyveri
GCF_000016525.1	GCF_000016525.1_Archaea_Euryarchaeota_Methanobacteria_Methanobrevibacter_smithii_ATCC_35061_PS_DSMZ_861	NCBI	420247	15	15	93.75	0.00	10	Yes	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter	Methanobrevibacter smithii
GCF_000016545.1	GCF_000016545.1_Bacteria_Bacillota_Clostridia_Caldicellulosiruptor_saccharolyticus_DSM_8903	NCBI	351627	14	14	87.50	0.00	14	Yes	Bacteria	Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family III. Incertae Sedis	Caldicellulosiruptor	Caldicellulosiruptor saccharolyticus
GCF_000016645.1	GCF_000016645.1_Bacteria_Bacteroidota_Flavobacteriia_Flavobacterium_johnsoniae_UW101_ATCC_17061	NCBI	376686	14	14	87.50	0.00	14	Yes	Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Flavobacterium johnsoniae
GCF_000016745.1	GCF_000016745.1_Bacteria_Thermodesulfobacteriota_Desulfuromonadia_Geotalea_uraniireducens_Rf4	NCBI	351605	14	14	87.50	0.00	14	Yes	Bacteria	Thermodesulfobacteriota	Desulfuromonadia	Geobacterales	Geobacteraceae	Geotalea	Geotalea uraniireducens
GCF_000016825.1	GCF_000016825.1_Bacteria_Bacillota_Bacilli_Limosilactobacillus_reuteri_DSM_20016	NCBI	557436	14	14	87.50	0.00	14	Yes	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus reuteri
GCF_000016905.1	GCF_000016905.1_Bacteria_Thermotogota_Thermotogae_Thermosipho_melanesiensis_BI429	NCBI	391009	14	14	87.50	0.00	13	Yes	Bacteria	Thermotogota	Thermotogae	Thermotogales	Fervidobacteriaceae	Thermosipho	Thermosipho melanesiensis
GCF_000016985.1	GCF_000016985.1_Bacteria_Bacillota_Clostridia_Alkaliphilus_metalliredigens_QYMF	NCBI	293826	14	14	87.50	0.00	14	Yes	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Alkaliphilus	Alkaliphilus metalliredigens
GCF_000017005.1	GCF_000017005.1_Bacteria_Bacillota_Bacilli_Streptococcus_gordonii_Challis_substr._CH1	NCBI	467705	14	14	87.50	0.00	14	Yes	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus gordonii
GCF_000017165.1	GCF_000017165.1_Archaea_Euryarchaeota_Methanococci_Methanococcus_vannielii_SB	NCBI	406327	15	15	93.75	0.00	9	Yes	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus vannielii
GCF_000017185.1	GCF_000017185.1_Archaea_Euryarchaeota_Methanococci_Methanococcus_aeolicus_Nankai-3	NCBI	419665	15	15	93.75	0.00	9	Yes	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus	Methanococcus aeolicus
GCF_000017265.1	GCF_000017265.1_Bacteria_Pseudomonadota_Alphaproteobacteria_Phenylobacterium_zucineum_HLK1	NCBI	450851	14	14	87.50	0.00	13	Yes	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	Phenylobacterium zucineum
GCF_000017305.1	GCF_000017305.1_Bacteria_Actinomycetota_Actinomycetes_Kineococcus_radiotolerans_SRS30216	NCBI	266940	14	14	87.50	0.00	12	Yes	Bacteria	Actinomycetota	Actinomycetes	Kineosporiales	Kineosporiaceae	Kineococcus	Kineococcus radiotolerans
GCF_000017405.1	GCF_000017405.1_Bacteria_Pseudomonadota_Alphaproteobacteria_Brucella_anthropi_ATCC_49188	NCBI	439375	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Brucellaceae	Brucella	Brucella anthropi
GCF_000017425.1	GCF_000017425.1_Bacteria_Bacillota_Bacilli_Bacillus_cytotoxicus_NVH_391-98	NCBI	315749	14	14	87.50	0.00	14	Yes	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus cytotoxicus
GCF_000017465.2	GCF_000017465.2_Bacteria_Campylobacterota_Epsilonproteobacteria_Campylobacter_curvus_525.92	NCBI	360105	14	14	87.50	0.00	13	Yes	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter curvus
GCF_000017545.1	GCF_000017545.1_Bacteria_Thermotogota_Thermotogae_Fervidobacterium_nodosum_Rt17-B1	NCBI	381764	14	14	87.50	0.00	13	Yes	Bacteria	Thermotogota	Thermotogae	Thermotogales	Fervidobacteriaceae	Fervidobacterium	Fervidobacterium nodosum
GCF_000017565.1	GCF_000017565.1_Bacteria_Pseudomonadota_Alphaproteobacteria_Parvibaculum_lavamentivorans_DS-1	NCBI	402881	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Parvibaculaceae	Parvibaculum	Parvibaculum lavamentivorans
